"Year","Month","Stop","Total_Ins","Total_Outs","NbrStops","Mean_Ins","Mean_Outs","Mean_Load","NbrTrips","Lat","Lon","Mean_DwellTime"
"2020","Feb","13528",1,41,31,0.032258064516129,1.32258064516129,5.05785123966942,121,40.120998,-74.961914,00:00:02
"2020","Feb","13534",18,191,49,0.36734693877551,3.89795918367347,4.26591760299625,267,40.118831,-74.960449,00:00:05
"2020","Feb","136",10271,6266,2425,4.23546391752577,2.5839175257732,3.42595063375584,2998,40.074832,-75.159095,00:08:35
"2020","Feb","137",646,560,638,1.01253918495298,0.877742946708464,19.4484895429899,1291,40.025318,-75.12754,00:00:05
"2020","Feb","13795",5,5,7,0.714285714285714,0.714285714285714,9.825,120,40.078136,-75.11222,00:00:00
"2020","Feb","13798",21,49,43,0.488372093023256,1.13953488372093,10.7833333333333,120,40.070182,-75.098434,00:00:04
"2020","Feb","13806",19,42,38,0.5,1.10526315789474,10.6134453781513,119,40.071262,-75.100219,00:00:03
"2020","Feb","13811",16,20,11,1.45454545454545,1.81818181818182,9.77118644067797,118,40.079666,-75.114822,00:00:00
"2020","Feb","13821",7,3,8,0.875,0.375,9.15,120,40.076881,-75.110298,00:00:00
"2020","Feb","13830",12,22,26,0.461538461538462,0.846153846153846,9.75213675213675,117,40.075149,-75.106895,00:00:02
"2020","Feb","13905",781,304,199,3.92462311557789,1.52763819095477,2.91417910447761,268,40.009811,-75.166061,00:06:16
"2020","Feb","1391",992,691,352,2.81818181818182,1.96306818181818,12.9613526570048,414,39.960872,-75.233001,00:00:22
"2020","Feb","1396",884,688,316,2.79746835443038,2.17721518987342,15.036231884058,414,39.961158,-75.233024,00:00:18
"2020","Feb","1398",134,172,122,1.09836065573771,1.40983606557377,14.6913580246914,324,39.96141,-75.235054,00:00:05
"2020","Feb","1399",134,222,129,1.03875968992248,1.72093023255814,14.4210526315789,323,39.961654,-75.236991,00:00:05
"2020","Feb","13no",8,0,8,1,0,1,8,40.112926,-74.968933,00:00:06
"2020","Feb","1400",114,183,108,1.05555555555556,1.69444444444444,14.223602484472,322,39.961906,-75.23896,00:00:04
"2020","Feb","1401",162,126,126,1.28571428571429,1,13.462962962963,324,39.960338,-75.228462,00:00:05
"2020","Feb","14057",120,76,100,1.2,0.76,14.5618915159944,719,40.032157,-75.191841,00:00:00
"2020","Feb","14058",15,46,34,0.441176470588235,1.35294117647059,13.9474452554745,685,40.032024,-75.191932,00:00:00
"2020","Feb","14059",1563,2564,987,1.58358662613982,2.59777102330294,11.6185397867104,1219,40.040309,-75.178733,00:00:20
"2020","Feb","14060",200,1521,477,0.419287211740042,3.18867924528302,10.8958031837916,691,40.037296,-75.181846,00:00:11
"2020","Feb","14061",242,173,143,1.69230769230769,1.20979020979021,13.8379160636758,691,40.027812,-75.207458,00:00:02
"2020","Feb","14063",101,104,91,1.10989010989011,1.14285714285714,14.0275761973875,689,40.033138,-75.197074,00:00:01
"2020","Feb","14064",76,44,67,1.13432835820896,0.656716417910448,14.6,720,40.03226,-75.193893,00:00:01
"2020","Feb","14065",23,71,57,0.403508771929825,1.24561403508772,13.992700729927,685,40.032241,-75.194183,00:00:00
"2020","Feb","14066",145,93,92,1.57608695652174,1.01086956521739,14.0754716981132,689,40.029472,-75.203483,00:00:01
"2020","Feb","14067",195,177,201,0.970149253731343,0.880597014925373,13.9230769230769,689,40.033504,-75.185684,00:00:04
"2020","Feb","14068",112,52,70,1.6,0.742857142857143,14.765690376569,717,40.03268,-75.195106,00:00:01
"2020","Feb","14069",186,167,83,2.24096385542169,2.01204819277108,14.086637298091,681,40.032592,-75.195205,00:00:00
"2020","Feb","14071",190,835,404,0.47029702970297,2.06683168316832,12.9536903039074,691,40.034774,-75.184387,00:00:09
"2020","Feb","14072",70,142,101,0.693069306930693,1.40594059405941,13.8519593613933,689,40.032527,-75.189559,00:00:01
"2020","Feb","14079",3688,1531,1561,2.36258808456118,0.980781550288277,12.3926897844424,2134,39.949577,-75.165809,00:00:18
"2020","Feb","14080",3362,1560,1431,2.34940600978337,1.09014675052411,13.2301550023485,2129,39.949775,-75.167396,00:00:18
"2020","Feb","14081",2698,1299,1351,1.99703923019985,0.961509992598075,13.8816901408451,2130,39.949977,-75.168968,00:00:14
"2020","Feb","14084",2647,1592,1393,1.90021536252692,1.14285714285714,14.3791647114031,2131,39.950149,-75.170455,00:00:13
"2020","Feb","14085",2554,1605,1368,1.86695906432749,1.17324561403509,14.8254562470753,2137,39.950374,-75.172111,00:00:15
"2020","Feb","14086",2749,1425,1366,2.01244509516837,1.04319180087848,15.4068352059925,2136,39.950576,-75.173637,00:00:13
"2020","Feb","14088",1994,1116,1208,1.65066225165563,0.923841059602649,15.8072232645403,2132,39.950809,-75.175529,00:00:10
"2020","Feb","14089",1780,990,1111,1.6021602160216,0.891089108910891,16.2170252572498,2138,39.951,-75.177169,00:00:12
"2020","Feb","140no",35,144,118,0.296610169491525,1.22033898305085,0.257352941176471,136,40.016742,-75.08393,00:00:17
"2020","Feb","141",54,50,48,1.125,1.04166666666667,11.4873949579832,238,40.008251,-75.142822,00:00:03
"2020","Feb","1417",274,137,165,1.66060606060606,0.83030303030303,20.5614035087719,285,39.959312,-75.233291,00:00:09
"2020","Feb","1423",172,110,142,1.2112676056338,0.774647887323944,17.5857605177994,309,39.934688,-75.227157,00:00:06
"2020","Feb","142no",359,494,482,0.744813278008299,1.02489626556017,0.712301587301587,504,40.016868,-75.084197,00:00:13
"2020","Feb","143",715,1229,581,1.23063683304647,2.11531841652324,13.8791208791209,728,39.97158,-75.159568,00:00:15
"2020","Feb","1442no",94,80,104,0.903846153846154,0.769230769230769,0.758064516129032,124,40.034141,-75.115425,00:01:04
"2020","Feb","1445no",0,10,5,0,2,0,5,40.047779,-75.060173,00:00:00
"2020","Feb","1461",0,0,0,NA,NA,18,5,40.100322,-75.04821,00:00:00
"2020","Feb","1465",37,91,56,0.660714285714286,1.625,8.56521739130435,92,40.073177,-75.076194,00:00:07
"2020","Feb","14656",50,41,35,1.42857142857143,1.17142857142857,14.6964285714286,56,39.917289,-75.246528,00:00:13
"2020","Feb","1475",41,23,45,0.911111111111111,0.511111111111111,10.9280821917808,292,40.096511,-74.970886,00:00:02
"2020","Feb","14752",41,93,74,0.554054054054054,1.25675675675676,6.59230769230769,390,39.990936,-75.167282,00:00:02
"2020","Feb","14754",110,195,150,0.733333333333333,1.3,6.37532133676093,389,39.991054,-75.168205,00:00:06
"2020","Feb","1476",1,8,8,0.125,1,6.71559633027523,109,40.112728,-74.986877,00:00:01
"2020","Feb","14781",270,70,172,1.56976744186047,0.406976744186047,9.65245901639344,305,39.939033,-75.190101,00:00:06
"2020","Feb","14785",5251,4977,1528,3.43651832460733,3.25719895287958,7.28592233009709,2060,39.849208,-75.35997,00:04:48
"2020","Feb","148",281,235,163,1.7239263803681,1.44171779141104,12.3875,240,39.937999,-75.166816,00:00:15
"2020","Feb","1487",0,12,8,0,1.5,5.17821782178218,101,40.118675,-74.993408,00:00:25
"2020","Feb","1488",791,857,275,2.87636363636364,3.11636363636364,13.7425149700599,334,40.047847,-75.059883,00:00:26
"2020","Feb","14880",1425,188,804,1.77238805970149,0.233830845771144,4.31294236602629,1978,39.947582,-75.149726,00:00:05
"2020","Feb","14881",2786,243,1018,2.73673870333988,0.238703339882122,5.67720207253886,1930,39.947925,-75.152511,00:00:12
"2020","Feb","14882",2919,401,1170,2.49487179487179,0.342735042735043,6.81553398058252,2060,39.948131,-75.15406,00:00:13
"2020","Feb","14883",2160,760,1190,1.81512605042017,0.638655462184874,6.40991345397325,2542,39.948318,-75.155662,00:00:13
"2020","Feb","14884",2074,502,1093,1.89752973467521,0.459286367795059,8.24964063248682,2087,39.948513,-75.157218,00:00:10
"2020","Feb","14885",2560,784,1235,2.07287449392713,0.634817813765182,9.00233535730967,2141,39.948703,-75.158828,00:00:12
"2020","Feb","14886",2212,689,1206,1.83416252072968,0.571310116086235,9.72263797942002,2138,39.948894,-75.160385,00:00:10
"2020","Feb","14887",2215,784,1293,1.71307037896365,0.606341840680588,10.3620608899297,2135,39.949089,-75.16201,00:00:13
"2020","Feb","1489",154,102,136,1.13235294117647,0.75,8.90825688073394,327,40.103576,-75.028472,00:00:05
"2020","Feb","14891",126,91,82,1.53658536585366,1.10975609756098,12.7107558139535,688,40.025344,-75.208496,00:00:01
"2020","Feb","14892",1241,643,462,2.68614718614719,1.39177489177489,13.5799418604651,688,40.026859,-75.209304,00:00:15
"2020","Feb","14906",1458,1965,1179,1.23664122137405,1.66666666666667,11.1366263794009,1903,39.95182,-75.172004,00:00:11
"2020","Feb","14907",1696,2591,1202,1.41098169717138,2.15557404326123,10.1886195995785,1898,39.951202,-75.167312,00:00:18
"2020","Feb","14908",410,1527,904,0.45353982300885,1.6891592920354,5.97485768500949,2108,39.949958,-75.157188,00:00:07
"2020","Feb","14909",104,1475,757,0.137384412153236,1.94848084544254,2.08781558726674,1822,39.948867,-75.148254,00:00:05
"2020","Feb","14911",97,289,165,0.587878787878788,1.75151515151515,11.7438524590164,488,39.956405,-75.17102,00:00:06
"2020","Feb","14912",105,309,189,0.555555555555556,1.63492063492063,11.3258196721311,488,39.955497,-75.171218,00:00:06
"2020","Feb","14913",12,43,30,0.4,1.43333333333333,10.3695652173913,92,39.950519,-75.149078,00:00:03
"2020","Feb","14915",108,1096,446,0.242152466367713,2.45739910313901,0.681481481481481,1890,39.948131,-75.142578,00:00:04
"2020","Feb","14916",199,75,137,1.45255474452555,0.547445255474453,14.0964187327824,363,39.955509,-75.172721,00:00:06
"2020","Feb","1492",34,4,17,2,0.235294117647059,7.23333333333333,120,40.079914,-75.052322,00:00:01
"2020","Feb","14923",0,0,0,NA,NA,19,1,39.951614,-75.172004,00:00:00
"2020","Feb","14924",52,235,151,0.344370860927152,1.55629139072848,6.72493573264781,389,39.989223,-75.167236,00:00:05
"2020","Feb","14926",25,2,21,1.19047619047619,0.0952380952380952,8.19594594594595,148,39.97047,-75.181343,00:00:01
"2020","Feb","14927",71,27,57,1.24561403508772,0.473684210526316,9.81761006289308,159,39.967456,-75.175437,00:00:06
"2020","Feb","14929",0,4,1,0,4,16,1,39.949367,-75.173049,00:00:10
"2020","Feb","14930",0,2,1,0,2,4.66666666666667,3,39.950313,-75.147422,00:00:02
"2020","Feb","14931",15,5,5,3,1,1.66666666666667,9,39.951972,-75.143142,00:00:04
"2020","Feb","14933",1183,62,354,3.34180790960452,0.175141242937853,8.61620469083156,469,39.953807,-75.157768,00:00:21
"2020","Feb","14939",77,255,178,0.432584269662921,1.43258426966292,12.1433172302738,621,39.970455,-75.181167,00:00:03
"2020","Feb","14941",129,327,231,0.558441558441558,1.41558441558442,11.23828125,512,39.973236,-75.183662,00:00:06
"2020","Feb","14947",2,0,1,2,0,34,1,39.998527,-75.178184,00:00:10
"2020","Feb","14948",82,92,114,0.719298245614035,0.807017543859649,8.39530332681018,511,40.000053,-75.177848,00:00:02
"2020","Feb","14949",3,0,1,3,0,40,1,40.002994,-75.177192,00:00:12
"2020","Feb","1495",11,28,17,0.647058823529412,1.64705882352941,11.7758985200846,473,40.091087,-75.054954,00:00:00
"2020","Feb","14954",0,0,0,NA,NA,16,1,39.94807,-75.17279,00:00:00
"2020","Feb","14956",0,1,1,0,1,15,1,39.946636,-75.173088,00:00:09
"2020","Feb","14958",0,0,0,NA,NA,15,1,39.945728,-75.173301,00:00:00
"2020","Feb","14959",0,2,1,0,2,13,1,39.944728,-75.173522,00:00:09
"2020","Feb","14960",0,0,0,NA,NA,13,1,39.94387,-75.173713,00:00:00
"2020","Feb","14961",0,0,0,NA,NA,13,1,39.942878,-75.173927,00:00:00
"2020","Feb","14993",0,3,2,0,1.5,3.83333333333333,18,40.059902,-75.237861,00:00:01
"2020","Feb","14995",249,283,190,1.31052631578947,1.48947368421053,12.7427325581395,688,40.016319,-75.210296,00:00:03
"2020","Feb","14996",400,157,281,1.42348754448399,0.558718861209964,8.29268292682927,779,39.943523,-75.16542,00:00:04
"2020","Feb","14Depot",1228,556,868,1.4147465437788,0.640552995391705,1.32613390928726,926,39.916683,-75.181129,00:00:18
"2020","Feb","150",10,27,22,0.454545454545455,1.22727272727273,1.72222222222222,234,39.909431,-75.173393,00:00:04
"2020","Feb","15002",410,347,355,1.15492957746479,0.977464788732394,15.6485671191554,663,39.940944,-75.256057,00:00:08
"2020","Feb","15005",243,129,206,1.17961165048544,0.62621359223301,9.75929752066116,968,40.00568,-75.18502,00:00:02
"2020","Feb","15006",262,269,274,0.956204379562044,0.981751824817518,9.73553719008265,968,40.00547,-75.183456,00:00:02
"2020","Feb","15007",236,181,238,0.991596638655462,0.760504201680672,9.81404958677686,968,40.005249,-75.181823,00:00:02
"2020","Feb","15053",36,9,38,0.947368421052632,0.236842105263158,9.02828854314003,707,39.895046,-75.247428,00:00:00
"2020","Feb","15054",9,41,42,0.214285714285714,0.976190476190476,8.34893617021277,705,39.894485,-75.24694,00:00:01
"2020","Feb","1508",1,63,10,0.1,6.3,11.4166666666667,24,40.096134,-74.976959,00:00:08
"2020","Feb","15185",1000,862,505,1.98019801980198,1.70693069306931,8.21279554937413,719,39.950481,-75.164131,00:00:18
"2020","Feb","15186",907,757,479,1.89352818371608,1.580375782881,8.53856382978723,752,39.949455,-75.164344,00:00:13
"2020","Feb","15187",350,417,364,0.961538461538462,1.1456043956044,8.40318302387268,754,39.948295,-75.164588,00:00:06
"2020","Feb","15188",192,358,290,0.662068965517241,1.23448275862069,8.1218836565097,722,39.947105,-75.164855,00:00:05
"2020","Feb","15189",133,279,231,0.575757575757576,1.20779220779221,7.97361111111111,720,39.94569,-75.165161,00:00:05
"2020","Feb","15190",177,415,274,0.645985401459854,1.51459854014599,7.71006711409396,745,39.944763,-75.165351,00:00:06
"2020","Feb","15191",294,343,310,0.948387096774194,1.10645161290323,7.63832658569501,741,39.943756,-75.165573,00:00:06
"2020","Feb","15192",51,136,111,0.459459459459459,1.22522522522523,7.49442896935933,718,39.94263,-75.165817,00:00:02
"2020","Feb","15193",70,237,166,0.421686746987952,1.42771084337349,7.26981919332406,719,39.941921,-75.165985,00:00:04
"2020","Feb","15194",67,741,186,0.360215053763441,3.98387096774194,6.3515406162465,714,39.94091,-75.166198,00:00:06
"2020","Feb","15195",177,715,264,0.670454545454545,2.70833333333333,5.58831710709318,719,39.940151,-75.166366,00:00:08
"2020","Feb","15196",89,746,363,0.245179063360882,2.05509641873278,4.68854748603352,716,39.939201,-75.166557,00:00:05
"2020","Feb","1520",15,59,28,0.535714285714286,2.10714285714286,7.32520325203252,123,40.102115,-74.981704,00:00:01
"2020","Feb","15202",13,139,102,0.127450980392157,1.36274509803922,0.433054393305439,478,39.93814,-75.168495,00:00:04
"2020","Feb","15210",12,67,46,0.260869565217391,1.45652173913043,7.24475524475525,143,39.969211,-75.213951,00:00:03
"2020","Feb","1522",297,66,222,1.33783783783784,0.297297297297297,8.07008547008547,585,40.093269,-74.961906,00:00:05
"2020","Feb","15229",533,277,309,1.72491909385113,0.896440129449838,9.31748726655348,589,39.95095,-75.197372,00:00:08
"2020","Feb","15230",290,500,304,0.953947368421053,1.64473684210526,10.4151260504202,595,39.951076,-75.197128,00:00:06
"2020","Feb","15231",231,135,161,1.43478260869565,0.838509316770186,0.65625,352,40.01691,-75.14891,00:04:29
"2020","Feb","1524",435,1315,155,2.80645161290323,8.48387096774194,7.80160857908847,373,40.083068,-74.974685,00:00:22
"2020","Feb","15271",16,12,15,1.06666666666667,0.8,0.484848484848485,33,39.975852,-75.240379,00:00:17
"2020","Feb","15272",28,5,27,1.03703703703704,0.185185185185185,7.52142857142857,140,39.918663,-75.143966,00:00:02
"2020","Feb","15283",533,0,16,33.3125,0,31.3529411764706,17,39.92757,-75.186164,00:05:52
"2020","Feb","1537",558,5031,1087,0.513339466421343,4.62833486660534,7.27683997299122,1481,39.955593,-75.183189,00:00:46
"2020","Feb","15396",175,41,125,1.4,0.328,8.03680981595092,326,40.00539,-75.157104,00:00:05
"2020","Feb","15397",305,134,176,1.73295454545455,0.761363636363636,8.62917933130699,329,40.002338,-75.157752,00:00:11
"2020","Feb","15398",61,48,54,1.12962962962963,0.888888888888889,15.1764705882353,340,39.957817,-75.167488,00:00:03
"2020","Feb","15399",417,518,255,1.63529411764706,2.03137254901961,12.5604719764012,339,39.950073,-75.169181,00:00:14
"2020","Feb","153no",73,61,95,0.768421052631579,0.642105263157895,0.701923076923077,104,40.071216,-75.179252,00:00:31
"2020","Feb","15400",102,168,126,0.80952380952381,1.33333333333333,12.3735294117647,340,39.948635,-75.169479,00:00:05
"2020","Feb","15401",95,96,102,0.931372549019608,0.941176470588235,12.3805309734513,339,39.947711,-75.16967,00:00:03
"2020","Feb","15402",11,20,19,0.578947368421053,1.05263157894737,4.84466019417476,412,39.914821,-75.178222,00:00:00
"2020","Feb","15403",162,105,116,1.39655172413793,0.905172413793103,14.1049562682216,343,39.940364,-75.169486,00:00:06
"2020","Feb","15404",176,156,151,1.16556291390728,1.03311258278146,14.7485380116959,342,39.945003,-75.168479,00:00:07
"2020","Feb","15420",19,89,69,0.27536231884058,1.28985507246377,4.78571428571429,238,40.082256,-75.166313,00:00:06
"2020","Feb","15421",162,29,105,1.54285714285714,0.276190476190476,5.60683760683761,234,40.082927,-75.170295,00:00:09
"2020","Feb","15422",1149,284,671,1.7123695976155,0.423248882265276,9.05515239477504,1378,40.072799,-75.156036,00:00:07
"2020","Feb","15427",574,108,354,1.62146892655367,0.305084745762712,6.10892857142857,1680,40.076015,-75.206527,00:00:02
"2020","Feb","15429",549,91,364,1.50824175824176,0.25,5.3662109375,1024,40.075119,-75.205032,00:00:04
"2020","Feb","15430",297,102,197,1.50761421319797,0.517766497461929,5.55121951219512,1025,40.074333,-75.20372,00:00:02
"2020","Feb","15433",389,253,306,1.27124183006536,0.826797385620915,5.69509803921569,1020,40.073253,-75.202766,00:00:03
"2020","Feb","15434",123,131,144,0.854166666666667,0.909722222222222,5.66111655239961,1021,40.072006,-75.201881,00:00:01
"2020","Feb","15435",329,83,249,1.32128514056225,0.333333333333333,5.92066601371205,1021,40.070983,-75.201087,00:00:03
"2020","Feb","15436",150,39,130,1.15384615384615,0.3,6.27039106145251,895,40.069545,-75.199867,00:00:01
"2020","Feb","15437",196,69,139,1.41007194244604,0.496402877697842,6.40290178571429,896,40.068756,-75.198982,00:00:01
"2020","Feb","15439",196,59,171,1.14619883040936,0.345029239766082,7.01670378619154,898,40.064884,-75.19522,00:00:02
"2020","Feb","15440",141,43,89,1.58426966292135,0.48314606741573,7.1,900,40.063999,-75.193969,00:00:01
"2020","Feb","15441",203,80,193,1.05181347150259,0.414507772020725,7.25277161862528,902,40.062808,-75.193115,00:00:02
"2020","Feb","15442",558,190,405,1.37777777777778,0.469135802469136,7.67,900,40.061298,-75.191986,00:00:06
"2020","Feb","15443",1007,266,528,1.90719696969697,0.503787878787879,8.47455752212389,904,40.060214,-75.191154,00:00:10
"2020","Feb","15444",889,314,492,1.80691056910569,0.638211382113821,9.125,904,40.058429,-75.189544,00:00:09
"2020","Feb","15447",215,280,247,0.870445344129555,1.1336032388664,18.3349593495935,615,40.043708,-75.149597,00:00:06
"2020","Feb","15450",126,379,272,0.463235294117647,1.39338235294118,17.2850356294537,842,40.045646,-75.143173,00:00:03
"2020","Feb","15454",144,427,330,0.436363636363636,1.29393939393939,16.9122182680902,843,40.050491,-75.142127,00:00:05
"2020","Feb","15455",118,216,219,0.538812785388128,0.986301369863014,16.7768595041322,847,40.051963,-75.141777,00:00:03
"2020","Feb","15458",67,72,90,0.744444444444444,0.8,18.5008183306056,611,40.043571,-75.148551,00:00:02
"2020","Feb","15460",817,339,492,1.66056910569106,0.689024390243902,9.6537610619469,904,40.056972,-75.188209,00:00:09
"2020","Feb","15462",522,121,353,1.47875354107649,0.342776203966006,10.0833333333333,900,40.055522,-75.187446,00:00:06
"2020","Feb","15463",1178,1147,688,1.71220930232558,1.6671511627907,16.6758620689655,870,40.053462,-75.141418,00:00:16
"2020","Feb","15464",115,98,75,1.53333333333333,1.30666666666667,10.1017897091723,894,40.054649,-75.186943,00:00:00
